From,To,AvgTime
-55692096#9,-55692096#7,10.109431245500359
-55692096#9,22943251#2,3.798416126709863
-55692096#9,55692096#8,9.441324694024477
-55692116#4,-23062031#2,30.236141108711305
-55692116#4,105823670,9.310531053105311
-55692116#4,20408951#0,13.921692169216922
-55692116#4,55692116#0,22.676745860331174
-557105481,-90424401,14.46796256299496
-557105481,-90424407#3,4.866810655147588
-557105481,90424407#4,5.249820014398848
-557105492,381425895#0,3.5665946724262056
-557105492,557105492,8.865370770338373
-557105493,557105493,4.143988480921526
-557105493,90429198#0,1.7724982001439884
-56049250#2,56049250#0,12.23038156947444
-56049250#5,-56049250#2,12.30381569474442
-56049250#5,1215908174,10.58027357811375
-56049250#5,56049250#3,8.68682505399568
-56049250#6,-56049250#5,8.688264938804895
-56049250#6,-699563648,12.262059035277177
-56049250#6,56049250#6,3.268538516918646
-56049250#7,-233738950,8.6321094312455
-56049250#7,-56049250#6,3.268538516918646
-56049250#7,56049250#7,3.4701223902087834
-56049253,-22980556#3,5.602591792656587
-56049253,-699544168#4,11.560835133189345
-56049253,56049253,28.004319654427647
-56049253,642034966,6.9056875449964
-56049264,-199954902#2,7.892008639308855
-56049264,-395857693#0,16.11519078473722
-56049264,395857693#1,20.226061915046795
-564483398,-90424408#0,5.091432685385169
-564483398,564483398,3.2958963282937366
-564483398,90424408#1,0.4564434845212383
-579076676,579076676,6.302375809935206
-58306933#3,-697842140#1,27.186465082793376
-58306933#3,-90564609#4,8.028797696184304
-58306933#3,58306933#0,23.638588912886966
-58306933#3,90564609#5,7.703383729301655
-58306933#5,-58306933#3,23.673146148308135
-58306933#5,1131116642,0.4996400287976962
-58306933#5,58306933#4,8.742980561555076
-596795773#1,-392493390#1,10.433405327573793
-596795773#1,19977697#0,18.603311735061194
-596795773#1,392493390#2,2.770338372930165
-596795773#1,47484417,8.758819294456442
-605840537,605840537,5.966882649388048
-623138550,-19821513#4,6.0162016201620165
-623138550,-623140247#1,14.882649388048955
-623138550,19821513#6,7.896489648964898
-623138550,623138550,8.14254859611231
-623138551,623138551,2.6940244780417566
-623140247#1,623140247#0,15.678905687544995
-623146116#2,-1350613934#1,9.067506750675067
-623146116#2,1350613934#2,5.7227722772277225
-623146116#2,623146116#0,23.697624190064797
-635483486#6,-1259708343,0.2994960403167747
-635483486#6,258519972#0,1.550855085508551
-635483486#6,635483486#0,29.19222462203024
-635483486#7,-635483486#6,29.19222462203024
-635483486#7,24028666#0,85.12886969042476
-635483486#7,635483486#7,4.539236861051116
-641082295,-382406379#1,3.360691144708423
-641082295,382406379#2,3.7955363570914327
-641082295,641082295,14.035997120230382
-641148608,641148608,7.832973362131029
-641148613,641148613,5.170626349892008
-641451995,-90564611#1,18.727141828653707
-641451995,641451995,7.2944564434845205
-641451995,90564611#2,5.763858891288697
-641451997,641451997,5.15190784737221
-641488156,-130837933#5,10.450683945284377
-641488156,130837933#6,4.256299496040317
-641488156,641488156,5.752339812814975
-642034962,-170345934#0,6.558675305975521
-642034962,170345934#1,21.979841612670985
-642034962,642034962,9.049676025917927
-642034964#0,-90447860#0,4.158387329013679
-642034964#0,642034964#0,1.8387329013678904
-642034964#0,90447860#1,1.2598992080633549
-642034964#1,-642034964#0,1.8387329013678904
-642034964#1,-90447833#0,4.776097912167026
-642034964#1,642034964#1,0.08639308855291576
-642034964#1,90447833#1,2.876889848812095
-642034964#2,-642034964#1,0.08639308855291576
-642034964#2,-927621909,4.660907127429805
-642034964#2,642034964#2,0.12670986321094313
-642034966,-22980556#3,5.602591792656587
-642034966,-699544168#4,11.560835133189345
-642034966,56049253,28.004319654427647
-642034966,642034966,6.9056875449964
-642049079,235769649#2,10.081353491720662
-642049079,642049079,5.782577393808495
-642061634,-672462925#1,4.514038876889849
-642061634,642061634,13.033837293016557
-642061634,672462925#2,10.676745860331174
-642093119,-26827523#0,3.6515478761699063
-642093119,115131707,36.19870410367171
-642093119,26827523#2,3.0280777537796975
-642093119,642093119,2.921526277897768
-642102306,-699540635,8.920086393088553
-642102306,-90447871#1,4.865370770338372
-642102306,642102306,18.444924406047516
-642102306,90447871#2,4.911447084233261
-642102307#0,-90447840#1,13.23398128149748
-642102307#0,642102307#0,6.838012958963283
-642102307#0,90447840#2,6.244780417566594
-642102307#3,-642102307#0,6.8869690424766015
-642102307#3,-795280280#1,9.93664506839453
-642102307#3,642102307#1,17.71058315334773
-642102307#4,-642102307#3,18.947444204463643
-642102307#4,642102307#4,0.8106551475881929
-642102307#4,795280281,4.444924406047516
-642395978,-22882546#0,8.672426205903527
-642395978,22882546#1,4.5673146148308135
-642395978,642395978,4.843772498200144
-642408784,642408785,24.531317494600433
-642408784,690526370#4,5.49244060475162
-642410160#1,-302532518#11,3.856885688568857
-642410160#1,302532518#12,10.837083708370837
-642410160#1,642410160#0,17.471562275017998
-643257646,-23044200#0,4.7616990640748735
-643257646,23044200#1,9.081353491720662
-643257646,643257646,10.02735781137509
-650715007#1,650715007#0,17.861771058315334
-656882634,-233674124#0,5.435565154787617
-656882634,233674124#1,3.3794096472282216
-656882634,656882634,4.976241900647948
-666019829,-233740169#4,3.627069834413247
-666019829,233740169#5,4.367170626349892
-666019829,666019829,8.479481641468682
-666019829,79888969,5.487401007919366
-669051631,669051631,2.1079913606911447
-669331673,47484427,13.670266378689703
-669331673,696267218#0,11.56515478761699
-672462925#0,88308899,13.96688264938805
-672462925#1,-672462925#0,14.88120950323974
-672462925#1,-88308911,18.675305975521955
-672462925#1,672462925#1,4.514038876889849
-672462925#2,-672462925#1,4.514038876889849
-672462925#2,642061634,13.033837293016557
-672462925#2,672462925#2,10.676745860331174
-684702551#1,246781059#0,10.757379409647227
-684702551#1,684702551#0,30.04463642908567
-688752796#1,-22802754#1,1.3376529877609789
-688752796#1,-688752797#2,7.9654427645788335
-688752796#1,26765695,12.742980561555076
-688752796#1,688752796#0,8.656587473002158
-688752797#2,-148559368#1,4.401727861771058
-688752797#2,-22802755,7.845932325413967
-688752797#2,-26765724#1,9.386609071274297
-688752797#2,688752797#1,7.9654427645788335
-688752798#0,14618089#0,0.036003600360036005
-688752798#0,26765843,4.928892889288929
-688752798#0,688752799#0,6.656587473002159
-688758271#6,-688758273#2,5.088552915766739
-688758271#6,-688758274,12.888408927285818
-688758271#6,688758271#0,24.420446364290854
-688758271#6,688758276#0,36.9056875449964
-688758273#0,-148886353#0,14.175665946724262
-688758273#0,148886353#1,14.198704103671705
-688758273#0,688758273#0,8.76025917926566
-688758273#1,-688758273#0,8.76025917926566
-688758273#1,238840924,13.405327573794095
-688758273#1,688758273#1,6.858171346292297
-688758273#2,-688758273#1,6.858171346292297
-688758273#2,688758273#2,5.088552915766739
-688758273#2,696269900#0,27.20374370050396
-688758274,-1267033588,21.40388768898488
-688758274,-130822234#19,9.943844492440604
-688758274,688758274,12.943124550035996
-688758274,688758275#0,5.560835133189344
-688758276#2,-688758273#2,5.088552915766739
-688758276#2,-688758274,12.888408927285818
-688758276#2,688758271#0,24.420446364290854
-688758276#2,688758276#0,36.9056875449964
-688946545#0,-278036591,10.44060475161987
-688946545#0,-690516608#2,5.049676025917926
-688946545#0,690516608#3,2.403167746580274
-688946545#1,-688946545#0,2.4665226781857448
-688946545#1,-699556703,6.5471562275018
-688946545#1,688946545#1,13.186465082793376
-688947788,-732809994#0,10.050395968322533
-688947788,688947788,4.60187185025198
-688947788,732809994#1,2.780417566594672
-688947790#1,-23025884#1,13.991360691144708
-688947790#1,-579076676,6.260619150467962
-688947790#1,688947790#0,7.029517638588913
-688947790#2,-238829911,2.7141828653707702
-688947790#2,-688947790#1,7.421166306695464
-688947790#2,688947790#2,12.87832973362131
-688947791,22943125#0,33.58963282937365
-688947791,342886918#3,19.117911791179118
-688947792,-688947791,33.70194384449244
-688947792,22943121,4.603311735061195
-688947792,23025884#0,14.319654427645789
-688947792,688947792,18.78041756659467
-688952712,688952712,3.798416126709863
-688962152,-22943113#0,3.8862491000719936
-688962152,22943113#1,7.69906407487401
-688962152,688962152,3.138948884089273
-688968380,-130844977#1,2.895608351331893
-688968380,688968380,6.322534197264218
-689012448#3,-258519969#1,4.904247660187185
-689012448#3,-689018014,2.709143268538517
-689012448#3,689012448#0,4.308855291576673
-689012450#1,-689012455#5,6.918646508279337
-689012450#1,689012450#0,3.210943124550036
-689012450#1,90447863#0,10.548596112311015
-689012455#0,-138507652#19,17.2829373650108
-689012455#0,-689012456#7,9.620590352771778
-689012455#0,689012455#0,0.9798416126709862
-689012455#5,-689012455#0,0.9798416126709862
-689012455#5,381431264#0,14.735373537353738
-689012455#5,689012455#1,6.911447084233261
-689012456#0,-695520769#2,4.1965442764578835
-689012456#0,689012456#0,0.8531317494600431
-689012456#1,-460247949#1,10.874010079193663
-689012456#1,-689012456#0,0.8531317494600431
-689012456#1,689012456#1,2.5010799136069113
-689012456#4,-689012456#1,2.5010799136069113
-689012456#4,22980555#0,18.269258459323254
-689012456#4,689012456#2,2.4060475161987043
-689012456#7,-689012456#4,2.4060475161987043
-689012456#7,689012456#5,9.620590352771778
-689012456#7,927515582#0,30.940244780417565
-689018014,-199989363#9,11.371490280777536
-689018014,-22980582#4,6.718502519798415
-689018014,689018014,2.709143268538517
-689018015,-689012448#3,4.374370050395968
-689018015,474164339#0,0.018001800180018002
-689018015,689018015,1.3664506839452844
-689155541#0,689155541#0,5.560835133189344
-689155541#1,-689155541#0,5.635709143268539
-689155541#1,689155541#1,7.098632109431245
-689155541#1,848395848,2.061915046796256
-689156360,-138506500#0,0.25629949604031677
-689156360,138506500#1,0.8408927285817134
-689156360,689156360,4.362850971922247
-689191822#1,-38429632#1,9.432685385169187
-689191822#1,-692084177#1,4.462203023758099
-689191822#1,689191822#0,5.67458603311735
-689705120,-540883811#2,7.202303815694744
-689705120,-90429191#1,24.809215262778977
-689705120,90429191#2,1.8315334773218144
-689705121,-243118976,20.719942404607632
-689705121,243118979#0,4.260619150467963
-689705121,689705121,0.028797696184305256
-690008586,-138506521#0,3.4701223902087834
-690008586,138506521#1,6.910007199424046
-690008586,690008586,14.868250539956804
-690272655#0,-90447848#1,10.371490280777538
-690272655#0,690272655#0,3.6875449964002875
-690272655#0,90447848#2,16.79625629949604
-690272655#1,-690272655#0,3.6875449964002875
-690272655#1,690272655#1,8.597552195824333
-690272655#1,90447843#0,10.816414686825054
-690272655#2,-322604697#1,15.048236141108712
-690272655#2,-690272655#1,8.59611231101512
-690272655#2,690272655#2,10.640748740100792
-690272657#0,-90447815#1,26.057595392368608
-690272657#0,-90447869#2,5.337652987760979
-690272657#0,690272657#0,11.910727141828653
-690272657#1,-690272657#0,11.910727141828653
-690272657#1,-699544169,4.49532037437005
-690272657#1,690272657#1,4.856731461483081
-690272657#2,-690272657#1,4.856731461483081
-690272657#2,690272657#2,3.3794096472282216
-690272657#2,90447892#0,5.752339812814975
-690272657#3,-690272657#2,3.3794096472282216
-690272657#3,170345948,5.746580273578113
-690272657#3,690272657#3,8.004319654427645
-690320651,23035682#0,35.93339333933394
-690320651,690320632,1.0261026102610262
-690320651,690320651,4.570194384449244
-690496987,690496987,1.5075593952483801
-690496989,-79888969,5.487401007919366
-690496989,193288697#1,12.755939524838013
-690496989,263951134,9.580993520518359
-690496989,690496989,20.28221742260619
-690516608#1,-381425895#2,7.553635709143268
-690516608#1,690516608#0,7.951043916486681
-690516608#1,948889608,7.887688984881209
-690516608#2,-690516608#1,7.951043916486681
-690516608#2,690516608#2,5.049676025917926
-690516608#2,866506838,10.010079193664506
-690579308,-557105481,13.524838012958964
-690579308,-90424415,14.429085673146147
-690579308,690579308,6.869690424766018
-691529215,-1278964458,2.5867530597552193
-691529215,-90564598#3,30.025917926565874
-691529215,691529215,3.8408927285817134
-691529216#0,-691529215,3.8408927285817134
-691529216#0,-79895496#4,21.65298776097912
-691529216#0,691529216#0,4.073434125269978
-691529216#0,697842140#0,27.197984161267094
-691529216#2,-691529216#0,4.073434125269978
-691529216#2,691529216#1,2.536357091432685
-691529216#2,90564604#0,24.259179265658744
-691529216#3,-691529216#2,2.537077033837293
-691529216#3,691529216#3,1.4578833693304536
-691529216#3,90564612#0,22.311015118790493
-691529216#4,-691529216#3,1.4578833693304536
-691529216#4,691529216#4,0.8574514038876889
-691529216#4,79888971#0,27.186465082793376
-691529216#5,-691529216#4,0.8574514038876889
-691529216#5,691529216#5,1.208783297336213
-691529216#5,90564603#0,20.046076313894886
-691529216#7,-691529216#5,1.208783297336213
-691529216#7,691529216#7,1.8639308855291576
-691529216#7,90564599#0,17.92656587473002
-691529216#7,90564608#0,48.78473722102232
-691529216#9,-691529216#7,1.8639308855291576
-691529216#9,-75608981#1,3.688984881209503
-691529216#9,691529216#8,3.727141828653708
-692061326,-130821718#1,0.41612670986321093
-692061326,692061326,2.708423326133909
-692068509#1,-55692096#9,9.441324694024477
-692068509#1,1214280620#0,4.682505399568035
-692068509#1,130821718#0,10.472282217422606
-692068509#1,38429636,10.508279337652988
-692068509#1,692068509#0,4.063354931605471
-692084174,-696724801,3.661627069834413
-692084174,38429631,17.010799136069114
-692084174,692084174,8.092152627789776
-692084175,-692084174,8.27069834413247
-692084175,692084175,9.955363570914326
-692084177#0,-38429630#1,9.739380849532036
-692084177#0,38429630#2,0.17278617710583152
-692084177#0,692084177#0,7.871850251979842
-692084177#1,-692084177#0,7.776817854571633
-692084177#1,692084177#1,4.551475881929445
-692084177#1,90447879,12.52267818574514
-693110525,693110525,13.884809215262779
-693637907,693637907,4.661566156615661
-694361375,694361374,4.519078473722102
-694361375,694361375,0.755939524838013
-695496885#1,-22882566#12,2.9071274298056156
-695496885#1,22882566#13,4.306695464362851
-695496885#1,695496885#0,7.15190784737221
-695496890,-22882566#0,3.798416126709863
-695496890,22882566#1,3.0453563714902803
-695496890,695496890,2.650827933765299
-695502505,-130822234#10,9.412526997840173
-695502505,-130830296#9,15.434743474347435
-695502505,130822234#12,13.34053275737941
-695502505,695502507,7.675967596759676
-695504603#1,-19978107#1,0.9172066234701224
-695504603#1,19978107#2,16.68682505399568
-695504603#1,695504604,37.10295176385889
-695508271#1,-382406379#2,3.7955363570914327
-695508271#1,26131807#0,21.65010799136069
-695508271#1,695501177#0,40.67242620590353
-695508271#1,695508271#0,10.475161987041036
-695511040#1,-23784447#2,7.3678905687544995
-695511040#1,130845502#4,2.3096309630963097
-695511040#1,695511040#0,19.223902087832972
-695511042,-19979581#6,9.15190784737221
-695511042,-695511040#1,19.271418286537077
-695511042,19979581#7,9.488840892728582
-695511042,695511042,8.24910007199424
